out,row_names
84,GBAA2558
84,GBAA2718
84,GBAA2801
84,GBAA2822
84,GBAA3111
84,GBAA3112
84,GBAA3280
84,GBAA3840
84,GBAA4727
84,GBAA4728
84,GBAA4761
84,GBAA5647
84,GBAA_PXO1_0171
85,GBAA0349
85,GBAA0351
85,GBAA0829
85,GBAA1247
85,GBAA2016
85,GBAA2422
85,GBAA2504
85,GBAA3187
85,GBAA5281
86,GBAA0350
86,GBAA0378
86,GBAA0629
86,GBAA0699
86,GBAA0966
86,GBAA1016
86,GBAA1451
86,GBAA1453
86,GBAA1592
86,GBAA1766
86,GBAA1859
86,GBAA2255
86,GBAA2422_X
86,GBAA2475
86,GBAA3182
86,GBAA3492
86,GBAA3566
86,GBAA4167
87,GBAA0352
87,GBAA0766
87,GBAA1393
87,GBAA1394
87,GBAA1395
87,GBAA2369
87,GBAA3595
87,GBAA3596
87,GBAA3867
87,GBAA4595
87,GBAA4596
87,GBAA4597
87,GBAA4782
87,GBAA4783
87,GBAA4787
87,GBAA4788
87,GBAA4789
88,GBAA0353
88,GBAA0656
88,GBAA1293
88,GBAA1347
88,GBAA1363
88,GBAA1458
88,GBAA1528
88,GBAA1529
88,GBAA1964
88,GBAA1996
88,GBAA1997
88,GBAA2008
88,GBAA2014
88,GBAA2061
88,GBAA2106
88,GBAA2816
88,GBAA2974
88,GBAA3009
88,GBAA3474
88,GBAA3530
88,GBAA3712
88,GBAA3713
88,GBAA4128
88,GBAA4197
88,GBAA4253
88,GBAA4330
88,GBAA4358
88,GBAA4467
88,GBAA4751
88,GBAA4934
88,GBAA4935
88,GBAA4936
89,GBAA0360
89,GBAA0411
89,GBAA0529
89,GBAA0543
89,GBAA0825
89,GBAA1625
89,GBAA1903
89,GBAA1917
89,GBAA2320
89,GBAA2664
89,GBAA2923
89,GBAA2924
89,GBAA3041
89,GBAA3133
89,GBAA3459
89,GBAA3463
89,GBAA3705
89,GBAA3708
89,GBAA3851
89,GBAA3852
89,GBAA4147
89,GBAA4435
89,GBAA4437
89,GBAA4502
89,GBAA4813
89,GBAA4962
89,GBAA4963
89,GBAA5263
89,GBAA5264
89,GBAA5283
89,GBAA5284
89,GBAA5299
89,GBAA5308
89,GBAA5309
89,GBAA5311
89,GBAA5561
89,GBAA5621
89,GBAA5707
90,GBAA0363
90,GBAA0544
90,GBAA0839
90,GBAA1434
90,GBAA2058
90,GBAA2059
90,GBAA2280
90,GBAA3078
90,GBAA3429
90,GBAA4987
90,GBAA5086
90,GBAA5110
90,GBAA5138
90,GBAA5319
90,GBAA5386
90,GBAA5417
90,GBAA5476
90,GBAA5477
90,GBAA5616
90,GBAA5622
90,GBAA5708
91,GBAA0364
91,GBAA0864
91,GBAA0902
91,GBAA1037
91,GBAA1254
91,GBAA2120
91,GBAA2966
91,GBAA3104
91,GBAA3167
91,GBAA3169
91,GBAA3210
91,GBAA3253
91,GBAA3271
91,GBAA3402
91,GBAA3500
91,GBAA3503
91,GBAA3685
91,GBAA4107
91,GBAA4336
91,GBAA5016
91,GBAA5250
91,GBAA5279
91,GBAA5607
92,GBAA0370
92,GBAA0558
92,GBAA0578
92,GBAA0579
92,GBAA0607
92,GBAA0628
92,GBAA0682
92,GBAA0692
92,GBAA1125
92,GBAA1364
92,GBAA1658
92,GBAA1659
92,GBAA1661
92,GBAA1663
92,GBAA1664
92,GBAA1667
92,GBAA1668
92,GBAA1669
92,GBAA1673
92,GBAA1676
92,GBAA1677
92,GBAA1682
92,GBAA1683
92,GBAA1684
92,GBAA1685
92,GBAA1686
92,GBAA1701
92,GBAA1702
92,GBAA1707
92,GBAA1708
92,GBAA1709
92,GBAA1710
92,GBAA1711
92,GBAA1712
92,GBAA1714
92,GBAA1715
92,GBAA1716
92,GBAA1717
92,GBAA1718
92,GBAA1873
92,GBAA1926
92,GBAA1953
92,GBAA2009
92,GBAA2025
92,GBAA2032
92,GBAA2033
92,GBAA2315
92,GBAA2316
92,GBAA2363
92,GBAA2383
92,GBAA2403
92,GBAA2567
92,GBAA2613
92,GBAA2614
92,GBAA2615
92,GBAA3245
92,GBAA3246
92,GBAA3247
92,GBAA3291
92,GBAA3326
92,GBAA3522
92,GBAA3684
92,GBAA3799
92,GBAA3800
92,GBAA3857
92,GBAA3868
92,GBAA4246
92,GBAA4747
92,GBAA4748
92,GBAA4808
92,GBAA4809
92,GBAA4835
92,GBAA4923
92,GBAA4946
92,GBAA5028
92,GBAA5029
92,GBAA5053
92,GBAA5178
92,GBAA5179
92,GBAA5317
92,GBAA5318
92,GBAA5499
92,GBAA5652
93,GBAA0371
93,GBAA0373
93,GBAA1741
93,GBAA1892
93,GBAA2416
93,GBAA3423
93,GBAA4907
94,GBAA0377
94,GBAA0561
94,GBAA0567
94,GBAA0568
94,GBAA0729
94,GBAA1051
94,GBAA1401
94,GBAA1734
94,GBAA1735
94,GBAA1736
94,GBAA3747
94,GBAA3748
94,GBAA3749
94,GBAA4105
94,GBAA4377
94,GBAA5358
95,GBAA0410
95,GBAA0595
95,GBAA0791
95,GBAA4520
95,GBAA4995
95,GBAA5006
95,GBAA5100
95,GBAA5290
95,GBAA5381
96,GBAA0431
96,GBAA0619
96,GBAA0742
96,GBAA0878
96,GBAA1035
96,GBAA1066
96,GBAA1077
96,GBAA1737
96,GBAA2085
96,GBAA2086
96,GBAA2135
96,GBAA2149
96,GBAA2525
96,GBAA2603
96,GBAA2604
96,GBAA2657
96,GBAA2662_X
96,GBAA3062
96,GBAA3508
96,GBAA3832
96,GBAA3900
96,GBAA4130
96,GBAA4134
96,GBAA4299
96,GBAA4340
96,GBAA4569
96,GBAA4654
96,GBAA5161
96,GBAA5262
96,GBAA5443
96,GBAA_PXO1_0165
97,GBAA0435
97,GBAA0436
97,GBAA0436_X
97,GBAA0437
97,GBAA0438
97,GBAA0439
97,GBAA0439_S
97,GBAA0444
97,GBAA0445
97,GBAA0450
97,GBAA0453
97,GBAA0454
97,GBAA0455
97,GBAA0458
97,GBAA0460
97,GBAA0461
97,GBAA0462
97,GBAA0463
97,GBAA0479
97,GBAA0482
97,GBAA0581
97,GBAA0588
97,GBAA0725
97,GBAA0726
97,GBAA0792
97,GBAA0813
97,GBAA0814
97,GBAA0929
97,GBAA0945
97,GBAA1475
97,GBAA1476
97,GBAA1652
97,GBAA1758
97,GBAA1768
97,GBAA2159
97,GBAA2447
97,GBAA2532
97,GBAA2601
97,GBAA2637
97,GBAA2672
97,GBAA3276
97,GBAA3810
97,GBAA3816
97,GBAA3902
97,GBAA3940
97,GBAA4117
97,GBAA4119
97,GBAA4119_X
97,GBAA4348
97,GBAA4379
97,GBAA4994
97,GBAA5026
97,GBAA5197
97,GBAA5297
97,GBAA5408
97,GBAA5446
97,GBAA_PXO1_0059
97,GBAA_PXO1_0189
98,GBAA0456
98,GBAA0457
98,GBAA0466
98,GBAA0481
98,GBAA0485
98,GBAA0566
98,GBAA0672
98,GBAA0690
98,GBAA0743
98,GBAA0744
98,GBAA0753
98,GBAA0772
98,GBAA0773
98,GBAA0774
98,GBAA0827
98,GBAA0836
98,GBAA0837
98,GBAA0867
98,GBAA0944
98,GBAA0980
98,GBAA1038
98,GBAA1109
98,GBAA1183
98,GBAA1918
98,GBAA1919
98,GBAA1942
98,GBAA2022
98,GBAA2028
98,GBAA2170
98,GBAA2431
98,GBAA2434
98,GBAA2510
98,GBAA2511
98,GBAA2512
98,GBAA2825
98,GBAA2839
98,GBAA2841
98,GBAA2880
98,GBAA2921
98,GBAA3219
98,GBAA3255
98,GBAA3256
98,GBAA3307
98,GBAA3371
98,GBAA3405
98,GBAA3445
98,GBAA3458
98,GBAA3473
98,GBAA3480
98,GBAA3625
98,GBAA3630
98,GBAA3631
98,GBAA3632
98,GBAA3803
98,GBAA3813
98,GBAA3814
98,GBAA3818
98,GBAA3838
98,GBAA3888
98,GBAA3956
98,GBAA4073
98,GBAA4074
98,GBAA4093
98,GBAA4094
98,GBAA4101
98,GBAA4118
98,GBAA4308
98,GBAA4309
98,GBAA4374
98,GBAA4375
98,GBAA4376
98,GBAA4392
98,GBAA4712
98,GBAA4717
98,GBAA4718
98,GBAA4952
98,GBAA5062
98,GBAA5082
98,GBAA5083
98,GBAA5227
98,GBAA5260
98,GBAA5277
98,GBAA5280
98,GBAA5333
98,GBAA5344
98,GBAA5426
98,GBAA5500
98,GBAA5564
98,GBAA5610
98,GBAA5620
99,GBAA0478
99,GBAA0843
99,GBAA0920
99,GBAA1743
99,GBAA2155
99,GBAA2862
99,GBAA2889
99,GBAA3115
99,GBAA3328
99,GBAA3745
99,GBAA4066
99,GBAA4067
99,GBAA4077
99,GBAA4078
99,GBAA4589
99,GBAA4785
99,GBAA4967
99,GBAA4982
99,GBAA5282
99,GBAA5696
100,GBAA0490
100,GBAA0622
100,GBAA0847
100,GBAA0904
100,GBAA2092
100,GBAA2093
100,GBAA2094
100,GBAA2095
100,GBAA2096
100,GBAA2097
100,GBAA4976
101,GBAA0502
101,GBAA1032
101,GBAA1333
101,GBAA2866
101,GBAA2867
102,GBAA0511
102,GBAA5209
102,GBAA5479
102,GBAA5674
103,GBAA0540
103,GBAA0719
103,GBAA1132
103,GBAA3252
103,GBAA3663
103,GBAA4150
103,GBAA4174
103,GBAA4174_X
103,GBAA4175
103,GBAA4175_X
103,GBAA4176
103,GBAA4827
103,GBAA5007
103,GBAA5248
103,GBAA5249
104,GBAA0545
104,GBAA1342
104,GBAA1562
104,GBAA3052
104,GBAA3231
104,GBAA4397
104,GBAA4726
104,GBAA5569
105,GBAA0563
105,GBAA0582
105,GBAA1263
105,GBAA1479
105,GBAA1791
105,GBAA1792
105,GBAA2814
105,GBAA3199
105,GBAA5014
105,GBAA5068
105,GBAA5233
105,GBAA5658
106,GBAA0569
106,GBAA0653
106,GBAA0730
106,GBAA0734
106,GBAA1052
106,GBAA1893
106,GBAA1894
106,GBAA1906
106,GBAA2141
106,GBAA2891
106,GBAA3054
106,GBAA3207
106,GBAA3401
106,GBAA3523
106,GBAA3746
106,GBAA3848
106,GBAA4103
106,GBAA4503
106,GBAA4504
106,GBAA4505
106,GBAA4628
106,GBAA4711
106,GBAA4842
107,GBAA0573
107,GBAA0625
107,GBAA1080
107,GBAA1138
107,GBAA1526
107,GBAA2123
107,GBAA2124
107,GBAA2415
107,GBAA2420
107,GBAA2520
107,GBAA2531
107,GBAA2705
107,GBAA2798
107,GBAA2799
107,GBAA2813
107,GBAA3076
107,GBAA3351
107,GBAA3489
107,GBAA3499
107,GBAA3802
107,GBAA_PXO1_0101
108,GBAA0645
108,GBAA1502
108,GBAA4331
108,GBAA4332
108,GBAA4333
108,GBAA4334
109,GBAA0646
109,GBAA0865
109,GBAA1084
109,GBAA1103
109,GBAA1112
109,GBAA1645
109,GBAA3418
109,GBAA3498
109,GBAA3555
109,GBAA_PXO1_0006
109,GBAA_PXO1_0133
109,GBAA_PXO1_0134
109,GBAA_PXO1_0135
110,GBAA0647
110,GBAA0728
110,GBAA1034
110,GBAA1245
110,GBAA2600
110,GBAA2724
110,GBAA2823
110,GBAA3409
110,GBAA3551
110,GBAA4256
110,GBAA4257
110,GBAA4258
110,GBAA4731
110,GBAA4732
110,GBAA5027
110,GBAA5095
111,GBAA0675
111,GBAA0844
111,GBAA0924
111,GBAA0925
111,GBAA1075
111,GBAA2127
111,GBAA2133
111,GBAA2134
111,GBAA2234
111,GBAA2837
111,GBAA3332
111,GBAA3693
111,GBAA4337
111,GBAA4339
111,GBAA4576
111,GBAA5003
111,GBAA5258
111,GBAA5451
111,GBAA5478
111,GBAA5697
111,GBAA_PXO1_0098
112,GBAA0686
112,GBAA0687
112,GBAA0853
112,GBAA1044
112,GBAA1644
112,GBAA1999
112,GBAA2000
112,GBAA2591
112,GBAA3764
112,GBAA4443
112,GBAA4707
112,GBAA5403
113,GBAA0697
113,GBAA0794
113,GBAA1076
113,GBAA1944
113,GBAA2098
113,GBAA2098_X
113,GBAA2157
113,GBAA3088
113,GBAA3674
113,GBAA3691
113,GBAA4518
113,GBAA4826
113,GBAA5139
113,GBAA5700
114,GBAA0704
114,GBAA1161
114,GBAA1733
114,GBAA2100
114,GBAA2392
114,GBAA2476
114,GBAA2489
114,GBAA2496
114,GBAA2508
114,GBAA3177
114,GBAA3188
114,GBAA3293
114,GBAA3329
114,GBAA3621
114,GBAA3762
114,GBAA3777
114,GBAA3779
114,GBAA3785
114,GBAA3825
114,GBAA4076
114,GBAA4123
114,GBAA4123_X
114,GBAA4302
114,GBAA4709
114,GBAA4990
114,GBAA5354
114,GBAA5359
114,GBAA5360
114,GBAA5490
114,GBAA5492
115,GBAA0715
115,GBAA0716
115,GBAA0717
115,GBAA1738
115,GBAA3339
115,GBAA3535
115,GBAA5394
116,GBAA0718
116,GBAA4127
117,GBAA0735
117,GBAA2609
117,GBAA3105
117,GBAA3345
117,GBAA3360
117,GBAA4142
117,GBAA4469
117,GBAA4600
117,GBAA4601
117,GBAA4602
117,GBAA4603
117,GBAA4805
117,GBAA5040
118,GBAA0746
118,GBAA0832
118,GBAA0913
118,GBAA1512
118,GBAA2027
118,GBAA2200
118,GBAA2968
118,GBAA3309
118,GBAA3370
118,GBAA3439
118,GBAA3496
118,GBAA3556
118,GBAA3811
118,GBAA3901
118,GBAA4662
118,GBAA5236
118,GBAA_PXO2_0001
118,GBAA_PXO2_0002
118,GBAA_PXO2_0003
118,GBAA_PXO2_0004
118,GBAA_PXO2_0005
118,GBAA_PXO2_0006
118,GBAA_PXO2_0007
118,GBAA_PXO2_0008
118,GBAA_PXO2_0009
118,GBAA_PXO2_0010
118,GBAA_PXO2_0011
118,GBAA_PXO2_0012
118,GBAA_PXO2_0013
118,GBAA_PXO2_0014
118,GBAA_PXO2_0015
118,GBAA_PXO2_0016
118,GBAA_PXO2_0017
118,GBAA_PXO2_0018
118,GBAA_PXO2_0019
118,GBAA_PXO2_0020
118,GBAA_PXO2_0021
118,GBAA_PXO2_0022
118,GBAA_PXO2_0023
118,GBAA_PXO2_0024
118,GBAA_PXO2_0025
118,GBAA_PXO2_0026
118,GBAA_PXO2_0027
118,GBAA_PXO2_0028
118,GBAA_PXO2_0029
118,GBAA_PXO2_0030
118,GBAA_PXO2_0031
118,GBAA_PXO2_0032
118,GBAA_PXO2_0033
118,GBAA_PXO2_0034
118,GBAA_PXO2_0035
118,GBAA_PXO2_0036
118,GBAA_PXO2_0037
118,GBAA_PXO2_0038
118,GBAA_PXO2_0039
118,GBAA_PXO2_0040
118,GBAA_PXO2_0041
118,GBAA_PXO2_0042
118,GBAA_PXO2_0043
118,GBAA_PXO2_0044
118,GBAA_PXO2_0044_X
118,GBAA_PXO2_0045
118,GBAA_PXO2_0046
118,GBAA_PXO2_0047
118,GBAA_PXO2_0048
118,GBAA_PXO2_0049
118,GBAA_PXO2_0050
118,GBAA_PXO2_0051
118,GBAA_PXO2_0052
118,GBAA_PXO2_0053
118,GBAA_PXO2_0054
118,GBAA_PXO2_0056
118,GBAA_PXO2_0057
118,GBAA_PXO2_0058
118,GBAA_PXO2_0059
118,GBAA_PXO2_0060
118,GBAA_PXO2_0061
118,GBAA_PXO2_0062
118,GBAA_PXO2_0063
118,GBAA_PXO2_0064
118,GBAA_PXO2_0065
118,GBAA_PXO2_0066
118,GBAA_PXO2_0067
118,GBAA_PXO2_0068
118,GBAA_PXO2_0069
118,GBAA_PXO2_0070
118,GBAA_PXO2_0071
118,GBAA_PXO2_0073
118,GBAA_PXO2_0074
118,GBAA_PXO2_0075
118,GBAA_PXO2_0076
118,GBAA_PXO2_0077
118,GBAA_PXO2_0078
118,GBAA_PXO2_0079
118,GBAA_PXO2_0080
118,GBAA_PXO2_0081
118,GBAA_PXO2_0082
118,GBAA_PXO2_0083
118,GBAA_PXO2_0084
118,GBAA_PXO2_0085
118,GBAA_PXO2_0086
118,GBAA_PXO2_0087
118,GBAA_PXO2_0088
118,GBAA_PXO2_0089
118,GBAA_PXO2_0090
118,GBAA_PXO2_0091
118,GBAA_PXO2_0092
118,GBAA_PXO2_0093
118,GBAA_PXO2_0094
118,GBAA_PXO2_0095
118,GBAA_PXO2_0096
118,GBAA_PXO2_0097
118,GBAA_PXO2_0098
118,GBAA_PXO2_0099
118,GBAA_PXO2_0100
118,GBAA_PXO2_0101
118,GBAA_PXO2_0102
118,GBAA_PXO2_0103
118,GBAA_PXO2_0104
118,GBAA_PXO2_0105
118,GBAA_PXO2_0106
118,GBAA_PXO2_0107
118,GBAA_PXO2_0108
118,GBAA_PXO2_0109
118,GBAA_PXO2_0110
118,GBAA_PXO2_0111
118,GBAA_PXO2_0112
118,GBAA_PXO2_0113
118,GBAA_PXO2_0114
119,GBAA0760
119,GBAA1470
119,GBAA1505
119,GBAA3366
119,GBAA5010
119,GBAA5137
120,GBAA0785
120,GBAA1563
120,GBAA1937
120,GBAA3420
120,GBAA4778
120,GBAA4779
121,GBAA0795
121,GBAA1579
121,GBAA4196
122,GBAA0797
122,GBAA0798
122,GBAA0799
122,GBAA4667
122,GBAA5071
123,GBAA0848
123,GBAA0930
123,GBAA0931
123,GBAA0988
123,GBAA1113
123,GBAA1927
123,GBAA1928
123,GBAA2282
123,GBAA2479
123,GBAA2717
123,GBAA3165
123,GBAA3211
123,GBAA3212
123,GBAA3213
123,GBAA3327
123,GBAA3651
123,GBAA4048
123,GBAA4553
123,GBAA4863
123,GBAA4876
123,GBAA5190
123,GBAA5350
123,GBAA5351
124,GBAA0896
124,GBAA0932
124,GBAA0984
124,GBAA0997
124,GBAA1168
124,GBAA2078
124,GBAA2391
124,GBAA2425
124,GBAA2499
124,GBAA2559
124,GBAA3300
124,GBAA3300_X
124,GBAA4100
124,GBAA4356
124,GBAA_PXO1_0001
124,GBAA_PXO1_0004
124,GBAA_PXO1_0009
124,GBAA_PXO1_0023
124,GBAA_PXO1_0024
124,GBAA_PXO1_0025
124,GBAA_PXO1_0028
124,GBAA_PXO1_0030
124,GBAA_PXO1_0031
124,GBAA_PXO1_0032
124,GBAA_PXO1_0038
124,GBAA_PXO1_0045
124,GBAA_PXO1_0046
124,GBAA_PXO1_0049
124,GBAA_PXO1_0049_S
124,GBAA_PXO1_0054
124,GBAA_PXO1_0055
124,GBAA_PXO1_0056
124,GBAA_PXO1_0063
124,GBAA_PXO1_0074
124,GBAA_PXO1_0096
124,GBAA_PXO1_0097
124,GBAA_PXO1_0112
124,GBAA_PXO1_0117
124,GBAA_PXO1_0131_S
124,GBAA_PXO1_0132_S
124,GBAA_PXO1_0139
124,GBAA_PXO1_0140
124,GBAA_PXO1_0167
124,GBAA_PXO1_0172
124,GBAA_PXO1_0176
124,GBAA_PXO1_0177
124,GBAA_PXO1_0181
124,GBAA_PXO1_0182
124,GBAA_PXO1_0187
124,GBAA_PXO1_0188
124,GBAA_PXO1_0193
124,GBAA_PXO1_0194
124,GBAA_PXO1_0196
125,GBAA0909
125,GBAA0910
125,GBAA0911
125,GBAA0912
125,GBAA0982
125,GBAA1089
125,GBAA1697
125,GBAA1698
125,GBAA1874
125,GBAA2386
125,GBAA2619
125,GBAA2620
125,GBAA2621
125,GBAA2715
125,GBAA2716
125,GBAA3053
125,GBAA3179
125,GBAA3336
125,GBAA3518
125,GBAA3896
125,GBAA4051
125,GBAA4052
125,GBAA4053
125,GBAA4635
125,GBAA4677
125,GBAA4743
125,GBAA5104
125,GBAA5414
125,GBAA5491
125,GBAA5568
126,GBAA0933
126,GBAA1843
126,GBAA2278
126,GBAA2892
127,GBAA0952
127,GBAA1857
127,GBAA2755
127,GBAA3353
127,GBAA4442
127,GBAA4444
127,GBAA4445
127,GBAA4937
127,GBAA5097
128,GBAA0955
128,GBAA2132
128,GBAA2731
128,GBAA2950
128,GBAA3301
128,GBAA3349
128,GBAA3350
128,GBAA3417
128,GBAA3422
128,GBAA3653
128,GBAA5222
128,GBAA_PXO1_0120
129,GBAA1028
129,GBAA1782_S
129,GBAA2126
129,GBAA3861
129,GBAA3895
129,GBAA4231
129,GBAA4232
129,GBAA4338
129,GBAA5124
129,GBAA5291
129,GBAA_PXO1_0186
130,GBAA1030
130,GBAA1471
130,GBAA1472
130,GBAA1886
130,GBAA3222
130,GBAA3260
130,GBAA4276
130,GBAA4590
130,GBAA5320
130,GBAA5387
131,GBAA1033
131,GBAA2128
131,GBAA2137
132,GBAA1054
132,GBAA1638
132,GBAA2770
132,GBAA4626
132,GBAA4627
132,GBAA4855
133,GBAA1061
133,GBAA1287
133,GBAA1288
134,GBAA1106
134,GBAA1713
134,GBAA2402
134,GBAA3029
134,GBAA3793
134,GBAA3809
135,GBAA1133
135,GBAA3899
135,GBAA5019
135,GBAA5041
135,GBAA5185
136,GBAA1174
136,GBAA1795
136,GBAA1938
136,GBAA2259
136,GBAA2368
136,GBAA2477
136,GBAA2638
136,GBAA2894
136,GBAA3892
136,GBAA4619
136,GBAA4784
137,GBAA1249
137,GBAA1250
137,GBAA1251
137,GBAA1252
137,GBAA1253
137,GBAA2125
137,GBAA2836
137,GBAA3308
138,GBAA1262_X
138,GBAA2935
139,GBAA1273
139,GBAA2384
139,GBAA2616
139,GBAA2625
139,GBAA3341
139,GBAA4239
139,GBAA5393
140,GBAA1311
140,GBAA3002
140,GBAA3263
140,GBAA3264
140,GBAA3265
140,GBAA4274
140,GBAA5244
140,GBAA5245
141,GBAA1337
141,GBAA2113
141,GBAA2168
141,GBAA2514
141,GBAA2515
141,GBAA2645
141,GBAA2793
141,GBAA3033
141,GBAA3306
141,GBAA3769
141,GBAA3770
141,GBAA3771
141,GBAA4733
141,GBAA4734
142,GBAA1551
142,GBAA4155
142,GBAA4313
142,GBAA4365
142,GBAA4529
142,GBAA4925
143,GBAA1594
143,GBAA2618
143,GBAA2737
143,GBAA3083
143,GBAA3185
143,GBAA_PXO1_0002
143,GBAA_PXO1_0003
143,GBAA_PXO1_0078
143,GBAA_PXO1_0103
143,GBAA_PXO1_0108
143,GBAA_PXO1_0109
143,GBAA_PXO1_0150
143,GBAA_PXO1_0170
143,GBAA_PXO1_0173
143,GBAA_PXO1_0174
143,GBAA_PXO1_0179
143,GBAA_PXO1_0180
143,GBAA_PXO1_0200
143,GBAA_PXO1_0211
143,GBAA_PXO1_0215
143,GBAA_PXO1_0216
144,GBAA1600
144,GBAA1877
144,GBAA2140
144,GBAA2212
144,GBAA2213
144,GBAA2214
144,GBAA2631
144,GBAA2661
144,GBAA3362
144,GBAA4668
144,GBAA5527
145,GBAA1730
145,GBAA1780
145,GBAA1920
145,GBAA2152
145,GBAA2943
145,GBAA3557
145,GBAA4116
145,GBAA4913
145,GBAA5407
146,GBAA1739
146,GBAA4178
146,GBAA4910
147,GBAA1762
147,GBAA1945
147,GBAA2147
147,GBAA3378
147,GBAA3384
147,GBAA3781
147,GBAA_PXO1_0144
148,GBAA1773_S
148,GBAA_PXO1_0121
148,GBAA_PXO1_0122
148,GBAA_PXO1_0161
148,GBAA_PXO1_0175
149,GBAA1788
149,GBAA1789
149,GBAA1914
149,GBAA2439
149,GBAA3558
149,GBAA5220
149,GBAA_PXO1_0019
149,GBAA_PXO1_0020
150,GBAA1826
150,GBAA2142
150,GBAA2143
150,GBAA2144
150,GBAA2536
150,GBAA4015
150,GBAA4599
150,GBAA4922
150,GBAA5048
150,GBAA5406
151,GBAA1887
151,GBAA1888
151,GBAA_PXO1_0041
151,GBAA_PXO1_0058
152,GBAA1955
152,GBAA2610
152,GBAA5530
153,GBAA2002
153,GBAA3717
153,GBAA3730
153,GBAA3731
153,GBAA3889
153,GBAA4247
154,GBAA2118
154,GBAA2289
154,GBAA2771
154,GBAA3743
154,GBAA4473
155,GBAA2180
155,GBAA2181
155,GBAA2644
155,GBAA2698
155,GBAA3084
156,GBAA2202
156,GBAA2208
156,GBAA2209
156,GBAA2440
157,GBAA2206
157,GBAA2207
158,GBAA2249
158,GBAA3421
158,GBAA5018
159,GBAA2365
159,GBAA2365_X
159,GBAA2471
159,GBAA2471_X
159,GBAA4120
159,GBAA_PXO1_0027
159,GBAA_PXO1_0126
159,GBAA_PXO1_0128
159,GBAA_PXO1_0130
159,GBAA_PXO1_0141
159,GBAA_PXO1_0149
159,GBAA_PXO1_0168
159,GBAA_PXO1_0168_X
159,GBAA_PXO1_0169
159,GBAA_PXO1_0183
159,GBAA_PXO1_0207
159,GBAA_PXO1_0208
159,GBAA_PXO1_0209
159,GBAA_PXO1_0210
160,GBAA2370
160,GBAA2371
160,GBAA2372
160,GBAA2373
160,GBAA2374
160,GBAA2375
160,GBAA2986
160,GBAA3195
160,GBAA4786
161,GBAA2459
161,GBAA2480
161,GBAA3192
161,GBAA3279
161,GBAA3286
162,GBAA2502
162,GBAA3238
162,GBAA3239
162,GBAA3241
163,GBAA2587
163,GBAA4492
163,GBAA4493
163,GBAA4494
163,GBAA4495
163,GBAA4496
163,GBAA4551
164,GBAA2670
165,GBAA2969
165,GBAA4318
165,GBAA5456_S
165,GBAA_PXO1_0042
165,GBAA_PXO1_0043
165,GBAA_PXO1_0044
165,GBAA_PXO1_0153
165,GBAA_PXO1_0159
165,GBAA_PXO1_0206
166,GBAA2984
166,GBAA2985
166,GBAA2987
166,GBAA3513
166,GBAA5063
166,GBAA5064
166,GBAA5065
167,GBAA3079
167,GBAA5597
167,GBAA5598
167,GBAA_PXO1_0040
168,GBAA3181
168,GBAA_PXO1_0053
169,GBAA3354
169,GBAA3887
169,GBAA5278
169,GBAA5404
169,GBAA5442
170,GBAA3532
170,GBAA3533
170,GBAA3534
170,GBAA3864
170,GBAA3865
170,GBAA3866
170,GBAA5411
171,GBAA4771
171,GBAA4773
172,GBAA4971
172,GBAA5275
173,GBAA5022
173,GBAA5369
173,GBAA5370
